08/03/2022,15:22:27,Temperature,22.45,C,G
08/03/2022,15:22:27,Turbidity,6.66,,G
08/03/2022,15:22:28,fDOM (RFU),0.04,RFU,G
08/03/2022,15:22:28,Conductivit,5.23,,G
08/03/2022,15:22:28,fDOM (QSU),-0.53,QSU,G
08/03/2022,15:22:28,Phyco,-4.07,,G
08/03/2022,15:22:28,sp. Cond,5.50,,G
08/03/2022,15:22:28,DO Conc,8.00,mg/,G
08/03/2022,15:22:28,Chl,-0.07,RFU,G
08/03/2022,15:22:28,Salinity,0.00,,G
08/03/2022,15:22:28,DO (% Sat),92.30,%,G
08/03/2022,15:22:28,Temperature,22.45,C,G
08/03/2022,15:22:28,Turbidity,6.62,,G
08/03/2022,15:22:29,Conductivit,5.23,,G
08/03/2022,15:22:29,fDOM (RFU),-0.18,RFU,G
08/03/2022,15:22:29,fDOM (QSU),-0.28,QSU,G
08/03/2022,15:22:29,Phyco,-4.03,,G
08/03/2022,15:22:29,sp. Cond,5.51,,G
08/03/2022,15:22:29,DO Conc,8.00,mg/,G
08/03/2022,15:22:29,Chl,-0.05,RFU,G
08/03/2022,15:22:29,Salinity,0.00,,G
08/03/2022,15:22:29,DO (% Sat),92.30,%,G
08/03/2022,15:22:29,Temperature,22.45,C,G
08/03/2022,15:22:29,Turbidity,6.54,,G
08/03/2022,15:22:30,Conductivit,5.24,,G
08/03/2022,15:22:30,fDOM (RFU),-0.05,RFU,G
08/03/2022,15:22:30,fDOM (QSU),-0.15,QSU,G
08/03/2022,15:22:30,Phyco,-3.99,,G
08/03/2022,15:22:30,sp. Cond,5.50,,G
08/03/2022,15:22:30,DO Conc,8.00,mg/,G
08/03/2022,15:22:30,Chl,-0.05,RFU,G
08/03/2022,15:22:30,Salinity,0.00,,G
08/03/2022,15:22:30,DO (% Sat),92.32,%,G
08/03/2022,15:22:30,Temperature,22.45,C,G
08/03/2022,15:22:30,Turbidity,6.52,,G
08/03/2022,15:22:31,fDOM (RFU),-0.05,RFU,G
08/03/2022,15:22:31,Conductivit,5.23,,G
08/03/2022,15:22:31,fDOM (QSU),-0.41,QSU,G
08/03/2022,15:22:31,Phyco,-4.02,,G
08/03/2022,15:22:30,NO3,0.0000,mg/,G
08/03/2022,15:22:30,SQI,0.9572,%,G
08/03/2022,15:22:31,sp. Cond,5.50,,G
08/03/2022,15:22:31,DO Conc,8.00,mg/,G
08/03/2022,15:22:31,Chl,0.01,RFU,G
08/03/2022,15:22:31,Salinity,0.00,,G
08/03/2022,15:22:31,DO (% Sat),92.31,%,G
08/03/2022,15:22:31,Temperature,22.45,C,G
08/03/2022,15:22:31,Turbidity,6.62,,G
08/03/2022,15:22:32,Conductivit,5.23,,G
08/03/2022,15:22:32,fDOM (RFU),-0.14,RFU,G
08/03/2022,15:22:32,fDOM (QSU),-0.75,QSU,G
08/03/2022,15:22:32,Phyco,-4.11,,G
08/03/2022,15:22:32,sp. Cond,5.50,,G
08/03/2022,15:22:32,DO Conc,8.00,mg/,G
08/03/2022,15:22:32,Chl,-0.05,RFU,G
08/03/2022,15:22:32,Salinity,0.00,,G
08/03/2022,15:22:32,DO (% Sat),92.29,%,G
08/03/2022,15:22:32,Temperature,22.45,C,G
08/03/2022,15:22:32,Turbidity,6.56,,G
08/03/2022,15:22:33,fDOM (RFU),-0.25,RFU,G
08/03/2022,15:22:33,Conductivit,5.23,,G
08/03/2022,15:22:33,fDOM (QSU),-0.68,QSU,G
08/03/2022,15:22:33,Phyco,-4.14,,G
08/03/2022,15:22:33,sp. Cond,5.51,,G
08/03/2022,15:22:33,DO Conc,8.00,mg/,G
08/03/2022,15:22:33,Chl,-0.07,RFU,G
08/03/2022,15:22:33,Salinity,0.00,,G
08/03/2022,15:22:33,DO (% Sat),92.30,%,G
08/03/2022,15:22:33,Temperature,22.45,C,G
08/03/2022,15:22:33,Turbidity,6.46,,G
08/03/2022,15:22:34,Conductivit,5.24,,G
08/03/2022,15:22:34,fDOM (RFU),-0.23,RFU,G
08/03/2022,15:22:34,fDOM (QSU),-0.18,QSU,G
08/03/2022,15:22:34,Phyco,-4.10,,G
08/03/2022,15:22:34,sp. Cond,5.50,,G
08/03/2022,15:22:34,DO Conc,8.00,mg/,G
08/03/2022,15:22:34,Chl,-0.05,RFU,G
08/03/2022,15:22:34,Salinity,0.00,,G
08/03/2022,15:22:34,DO (% Sat),92.32,%,G
08/03/2022,15:22:34,Temperature,22.45,C,G
08/03/2022,15:22:34,Turbidity,6.56,,G
08/03/2022,15:22:35,fDOM (RFU),-0.06,RFU,G
08/03/2022,15:22:35,Conductivit,5.24,,G
08/03/2022,15:22:35,fDOM (QSU),-0.35,QSU,G
08/03/2022,15:22:35,Phyco,-4.05,,G
08/03/2022,15:22:35,sp. Cond,5.50,,G
08/03/2022,15:22:35,DO Conc,8.00,mg/,G
08/03/2022,15:22:35,Chl,-0.10,RFU,G
08/03/2022,15:22:35,Salinity,0.00,,G
08/03/2022,15:22:35,DO (% Sat),92.31,%,G
08/03/2022,15:22:35,Temperature,22.45,C,G
08/03/2022,15:22:35,Turbidity,6.55,,G
08/03/2022,15:22:36,Conductivit,5.23,,G
08/03/2022,15:22:36,fDOM (RFU),-0.12,RFU,G
08/03/2022,15:22:36,fDOM (QSU),-0.75,QSU,G
08/03/2022,15:22:36,Phyco,-4.01,,G
08/03/2022,15:22:36,sp. Cond,5.51,,G
08/03/2022,15:22:36,DO Conc,8.00,mg/,G
08/03/2022,15:22:36,Chl,-0.15,RFU,G
08/03/2022,15:22:36,Salinity,0.00,,G
08/03/2022,15:22:36,DO (% Sat),92.28,%,G
08/03/2022,15:22:36,Temperature,22.45,C,G
08/03/2022,15:22:36,Turbidity,6.53,,G
08/03/2022,15:22:37,fDOM (RFU),-0.25,RFU,G
08/03/2022,15:22:37,Conductivit,5.24,,G
08/03/2022,15:22:37,fDOM (QSU),-0.56,QSU,G
08/03/2022,15:22:37,Phyco,-4.06,,G
08/03/2022,15:22:37,sp. Cond,5.51,,G
08/03/2022,15:22:37,DO Conc,8.00,mg/,G
08/03/2022,15:22:37,Chl,-0.12,RFU,G
08/03/2022,15:22:37,Salinity,0.00,,G
08/03/2022,15:22:37,DO (% Sat),92.30,%,G
08/03/2022,15:22:37,Temperature,22.45,C,G
08/03/2022,15:22:37,Turbidity,6.56,,G
08/03/2022,15:22:38,Conductivit,5.24,,G
08/03/2022,15:22:38,fDOM (RFU),-0.19,RFU,G
08/03/2022,15:22:38,fDOM (QSU),-0.14,QSU,G
08/03/2022,15:22:38,Phyco,-4.08,,G
08/03/2022,15:22:38,sp. Cond,5.51,,G
08/03/2022,15:22:38,DO Conc,8.00,mg/,G
08/03/2022,15:22:38,Chl,-0.14,RFU,G
08/03/2022,15:22:38,Salinity,0.00,,G
08/03/2022,15:22:38,DO (% Sat),92.29,%,G
08/03/2022,15:22:38,Temperature,22.45,C,G
08/03/2022,15:22:38,Turbidity,6.54,,G
08/03/2022,15:22:39,fDOM (RFU),-0.05,RFU,G
08/03/2022,15:22:39,Conductivit,5.24,,G
08/03/2022,15:22:39,fDOM (QSU),-0.39,QSU,G
08/03/2022,15:22:39,Phyco,-4.11,,G
08/03/2022,15:22:39,sp. Cond,5.50,,G
08/03/2022,15:22:39,DO Conc,8.00,mg/,G
08/03/2022,15:22:39,Chl,-0.10,RFU,G
08/03/2022,15:22:39,Salinity,0.00,,G
08/03/2022,15:22:39,DO (% Sat),92.26,%,G
08/03/2022,15:22:39,Temperature,22.45,C,G
08/03/2022,15:22:39,Turbidity,6.50,,G
08/03/2022,15:22:40,fDOM (RFU),-0.13,RFU,G
08/03/2022,15:22:40,Conductivit,5.23,,G
08/03/2022,15:22:40,fDOM (QSU),-0.78,QSU,G
08/03/2022,15:22:40,Phyco,-4.12,,G
08/03/2022,15:22:40,sp. Cond,5.51,,G
08/03/2022,15:22:40,DO Conc,8.00,mg/,G
08/03/2022,15:22:40,Chl,-0.04,RFU,G
08/03/2022,15:22:40,Salinity,0.00,,G
08/03/2022,15:22:40,DO (% Sat),92.27,%,G
08/03/2022,15:22:40,Temperature,22.45,C,G
08/03/2022,15:22:40,Turbidity,6.61,,G
08/03/2022,15:22:41,Conductivit,5.24,,G
08/03/2022,15:22:41,fDOM (RFU),-0.26,RFU,G
08/03/2022,15:22:41,fDOM (QSU),-0.31,QSU,G
08/03/2022,15:22:41,Phyco,-4.07,,G
08/03/2022,15:22:40,NO3,0.0000,mg/,G
08/03/2022,15:22:40,SQI,0.9573,%,G
08/03/2022,15:22:41,sp. Cond,5.52,,G
08/03/2022,15:22:41,DO Conc,8.00,mg/,G
08/03/2022,15:22:41,Chl,-0.12,RFU,G
08/03/2022,15:22:41,Salinity,0.00,,G
08/03/2022,15:22:41,DO (% Sat),92.32,%,G
08/03/2022,15:22:41,Temperature,22.45,C,G
08/03/2022,15:22:41,Turbidity,6.64,,G
08/03/2022,15:22:42,fDOM (RFU),-0.10,RFU,G
08/03/2022,15:22:42,Conductivit,5.25,,G
08/03/2022,15:22:42,fDOM (QSU),-0.08,QSU,G
08/03/2022,15:22:42,Phyco,-4.07,,G
08/03/2022,15:22:42,sp. Cond,5.51,,G
08/03/2022,15:22:42,DO Conc,8.00,mg/,G
08/03/2022,15:22:42,Chl,-0.17,RFU,G
08/03/2022,15:22:42,Salinity,0.00,,G
08/03/2022,15:22:42,DO (% Sat),92.32,%,G
08/03/2022,15:22:42,Temperature,22.45,C,G
08/03/2022,15:22:42,Turbidity,6.53,,G
08/03/2022,15:22:43,Conductivit,5.24,,G
08/03/2022,15:22:43,fDOM (RFU),-0.03,RFU,G
08/03/2022,15:22:43,fDOM (QSU),-0.25,QSU,G
08/03/2022,15:22:43,Phyco,-4.02,,G
08/03/2022,15:22:43,sp. Cond,5.50,,G
08/03/2022,15:22:43,DO Conc,8.00,mg/,G
08/03/2022,15:22:43,Chl,-0.14,RFU,G
08/03/2022,15:22:43,Salinity,0.00,,G
08/03/2022,15:22:43,DO (% Sat),92.33,%,G
08/03/2022,15:22:43,Temperature,22.45,C,G
08/03/2022,15:22:43,Turbidity,6.52,,G
08/03/2022,15:22:44,fDOM (RFU),-0.08,RFU,G
08/03/2022,15:22:44,Conductivit,5.24,,G
08/03/2022,15:22:44,fDOM (QSU),-0.40,QSU,G
08/03/2022,15:22:44,Phyco,-4.08,,G
08/03/2022,15:22:44,sp. Cond,5.50,,G
08/03/2022,15:22:44,DO Conc,8.00,mg/,G
